CustomerKey,Prefix,FirstName,LastName,BirthDate,Address,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
13563,MR.,PHILLIP,SAI,8/1/1969,5565 Logan Court,,M,phillip6@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N
13564,MRS.,SABRINA,BLANCO,3/25/1952,8769 Heavenly Drive,,F,sabrina9@adventure-works.com,"$10,000 ",3,Partial College,Manual,N
13565,MRS.,TIFFANY,ZHAO,9/20/1951,265 Jeff Ct,,F,tiffany10@adventure-works.com,"$10,000 ",3,Partial College,Manual,N
13566,MRS.,MIKAEL,SANDBERG,6/26/1951,6379 Yellowood Place,,F,mikael1@adventure-works.com,"$10,000 ",3,High School,Manual,Y
13567,MRS.,ANNE,RUBIO,9/25/1951,8128 Honey Trail Lane,,F,anne21@adventure-works.com,"$10,000 ",4,High School,Manual,N
13568,MR.,MAX,JIMENEZ,5/5/1951,4497 Nulty Dr,,M,max6@adventure-works.com,"$10,000 ",4,High School,Manual,N
13569,MR.,MARCUS,HALL,8/13/1968,9155 Red Leaf,,M,marcus25@adventure-works.com,"$10,000 ",2,High School,Manual,Y
13570,,BENJAMIN,JACKSON,6/25/1968,5778 Mt Trinity Court,,NA,benjamin48@adventure-works.com,"$10,000 ",2,High School,Manual,Y
13571,MR.,ALLEN,MEHTA,9/7/1968,3348 Galindo Street,,M,allen12@adventure-works.com,"$10,000 ",2,High School,Manual,N
13572,MR.,SHAUN,DENG,9/11/1968,224 Stroer Lane,,M,shaun3@adventure-works.com,"$10,000 ",3,High School,Manual,Y
13573,MR.,EDWIN,PAL,12/4/1968,8047 Dover Drive,,M,edwin35@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y
13574,MRS.,BRENDA,GARCIA,3/3/1968,7833 Chilpancingo Pkwy,,F,brenda18@adventure-works.com,"$20,000 ",1,Partial College,Manual,N
13575,MRS.,ALICIA,SHEN,8/25/1944,5911 Del Vista Court,,F,alicia1@adventure-works.com,"$70,000 ",5,High School,Professional,Y
13576,MRS.,TAMARA,LAL,12/22/1944,5951 Snowberry Court,,F,tamara20@adventure-works.com,"$160,000 ",3,Bachelors,Management,N
13577,MR.,THEODORE,TORRES,8/14/1945,4283 Meaham Drive,,M,theodore12@adventure-works.com,"$70,000 ",5,High School,Professional,Y
13578,MR.,KARL,NATH,4/24/1945,7233 Leticia,,M,karl19@adventure-works.com,"$70,000 ",5,High School,Professional,Y
13579,MR.,ALAN,CHEN,2/26/1946,8474 Carmel Drive,,M,alan6@adventure-works.com,"$110,000 ",3,Bachelors,Management,Y
13580,MRS.,CAROL,XU,7/18/1946,7613 Orwood Dr,,F,carol24@adventure-works.com,"$110,000 ",3,Bachelors,Management,N
13581,MR.,ALBERT,BLANCO,10/19/1946,9109 Pinetree Court,,M,albert15@adventure-works.com,"$130,000 ",4,Partial College,Professional,Y
13582,MRS.,MARTHA,GAO,9/22/1946,2568 Danielle Court,,F,martha14@adventure-works.com,"$130,000 ",4,Partial College,Professional,Y
13583,MR.,BLAKE,BUTLER,11/12/1954,6973 Elena,,M,blake62@adventure-works.com,"$90,000 ",3,High School,Professional,Y
13584,MR.,ISAIAH,COX,8/17/1953,3341 Teakwood Dr,,M,isaiah9@adventure-works.com,"$70,000 ",4,High School,Professional,Y
13585,MRS.,SAVANNAH,MORRIS,5/17/1953,5345 Willow Avenue,,F,savannah17@adventure-works.com,"$80,000 ",4,Partial College,Professional,N
13586,MR.,LARRY,ALONSO,5/21/1953,4623 St. George Dr,,M,larry10@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y
13587,MRS.,KRISTINA,SUBRAM,11/24/1954,9536 Mt. Hood Circle,,F,kristina13@adventure-works.com,"$100,000 ",3,High School,Professional,Y
13588,MRS.,DEB,DOMINGUEZ,3/3/1954,9068 Bohon Circle,,F,deb5@adventure-works.com,"$130,000 ",3,Partial College,Professional,Y
13589,MR.,CAMERON,SMITH,10/17/1953,4236 Malibu Place,,M,cameron42@adventure-works.com,"$90,000 ",4,Partial College,Professional,Y
13590,MR.,LOUIS,XIE,5/18/1953,4023 Jasper Court,,M,louis20@adventure-works.com,"$170,000 ",0,Bachelors,Management,N
13591,MS.,LATASHA,ALONSO,5/25/1953,2100 Linton Terr,,F,latasha8@adventure-works.com,"$170,000 ",0,Bachelors,Management,Y
13592,MRS.,GABRIELLA,COLLINS,6/7/1952,2141 Bancroft Road,,F,gabriella23@adventure-works.com,"$70,000 ",5,Partial High School,Skilled Manual,Y
13593,MRS.,DEANNA,NAVARRO,8/18/1952,3128 Second Street,,F,deanna36@adventure-works.com,"$100,000 ",3,Partial College,Professional,Y
13594,MRS.,JESSICA,WILLIAMS,1/18/1952,3422 Alvarado,,F,jessica49@adventure-works.com,"$100,000 ",3,Partial College,Professional,Y
13595,MR.,COLE,STEWART,6/2/1951,4663 Hoek Maple Court,,M,cole23@adventure-works.com,"$70,000 ",5,Partial High School,Skilled Manual,Y
13596,MR.,BILLY,GOMEZ,6/16/1951,7867 F Mt Hood Circle,,M,billy2@adventure-works.com,"$80,000 ",4,High School,Professional,N
13597,MR.,LANCE,GUTIERREZ,8/5/1951,9363 Vista Bonita,,M,lance11@adventure-works.com,"$90,000 ",4,High School,Professional,Y
13598,MR.,KEITH,LUO,8/16/1951,5477 Oak Leaf Ct,,M,keith8@adventure-works.com,"$120,000 ",4,Partial College,Professional,Y
13599,MRS.,VALERIE,ZHU,1/15/1951,7227 Frayne Ln,,F,valerie16@adventure-works.com,"$120,000 ",4,Partial College,Professional,Y
13600,MRS.,MARIE,SANZ,2/19/1951,3595 May Way,,F,marie44@adventure-works.com,"$170,000 ",4,Partial College,Professional,N
13601,MRS.,TANYA,DOMINGUEZ,5/6/1950,8254 Nridgewood Drive,,F,tanya9@adventure-works.com,"$100,000 ",3,Partial College,Management,Y
13602,MRS.,VIRGINIA,MEHTA,5/17/1950,4877 Limewood Place,,F,virginia16@adventure-works.com,"$110,000 ",4,Partial College,Management,Y
13603,MRS.,MOLLY,MARTINEZ,6/1/1950,9790 Deer Creek Lane,,F,molly16@adventure-works.com,"$120,000 ",4,Partial College,Management,Y
13604,MR.,NUAN,ZHENG,9/11/1950,9322 Sinaloa,,M,nuan3@adventure-works.com,"$130,000 ",4,High School,Management,N
13605,MR.,GERRIT,STRAATSMA,11/18/1949,4490 Chablis Court,,M,gerrit0@adventure-works.com,"$80,000 ",5,High School,Management,N
13606,MR.,DREW,SHARMA,7/1/1949,4277 Benet Court,,M,drew10@adventure-works.com,"$100,000 ",3,Partial College,Management,Y
13607,MR.,LEVI,RANA,4/5/1949,2354 Caravelle Ct,,M,levi10@adventure-works.com,"$110,000 ",4,High School,Management,Y
13608,MRS.,KARLA,KUMAR,4/21/1949,5050 Riverside Drive,,F,karla8@adventure-works.com,"$120,000 ",4,High School,Management,Y
13609,MR.,RAMON,YANG,4/15/1949,4628 Mountain View Place,,M,ramon4@adventure-works.com,"$150,000 ",5,High School,Management,Y
13610,MR.,OMAR,SHARMA,11/28/1948,7578 Sierra Road,,M,omar29@adventure-works.com,"$80,000 ",5,High School,Management,Y
13611,MR.,MARSHALL,HUANG,3/23/1948,6164 Cliffside Drive,,M,marshall5@adventure-works.com,"$90,000 ",4,High School,Management,Y
13612,MRS.,HAILEY,ROSS,2/21/1947,2024 Belle Dr,,F,hailey25@adventure-works.com,"$130,000 ",5,Partial High School,Professional,N
13613,MR.,DEREK,JAI,12/24/1975,3519 Brookside Drive,,M,derek10@adventure-works.com,"$60,000 ",0,Bachelors,Professional,Y
13614,MS.,JULIE,BECKER,4/25/1975,6978 Hoke Dr,,F,julie22@adventure-works.com,"$60,000 ",0,Bachelors,Professional,Y
13615,MS.,JACQUELYN,ROWE,3/27/1975,1383 Bola Raton Court,,F,jacquelyn22@adventure-works.com,"$60,000 ",0,Bachelors,Professional,N
13616,MR.,COLE,RAMIREZ,3/27/1976,5096 Flamingo Dr,,M,cole9@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
13617,MR.,GERALD,SURI,3/17/1976,9754 Hilltop Dr,,M,gerald29@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
13618,MR.,JAY,RAMAN,11/14/1976,6377 East Avenue,,M,jay19@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
13619,MR.,ARTURO,XU,5/11/1976,3947 Alhambra Valley Rd,,M,arturo13@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
13620,MR.,DAMIEN,YE,2/1/1976,824 El Campo Ct,,M,damien7@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
13621,MS.,MELODY,RUIZ,2/1/1974,8646 Pleasant Circle,,F,melody2@adventure-works.com,"$60,000 ",0,Bachelors,Professional,Y
13622,MR.,ALAN,WANG,5/7/1974,8432 Sierra Madre,,M,alan29@adventure-works.com,"$70,000 ",0,Partial High School,Professional,Y
13623,MR.,MITCHELL,CARSON,3/15/1973,6510 Walter Way,,M,mitchell13@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
13624,MS.,NICOLE,LONG,3/9/1974,6550 Mallard Dr,,F,nicole58@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
13625,MR.,JASON,CAMPBELL,11/2/1973,4882 Darlene Drive,,M,jason36@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
13626,MR.,JOHNATHAN,MADAN,9/20/1973,7832 Landana Dr,,M,johnathan9@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
13627,MS.,NATASHA,RUBIO,7/7/1972,9073 Stimel Drive,,F,natasha21@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
13628,MS.,KAITLIN,SCHMIDT,12/21/1973,2278 Rosa,,F,kaitlin10@adventure-works.com,"$110,000 ",0,Partial College,Management,Y
13629,MS.,KARLA,YUAN,7/21/1972,3774 Margo Drive,,F,karla7@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
13630,MS.,BRENDA,ARUN,3/16/1972,7232 Bales Court,,F,brenda10@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
13631,MR.,JOE,SUBRAM,11/3/1972,1637 San Carlos Ave,,M,joe16@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
13632,MS.,CHERYL,MUNOZ,2/7/1972,8005 RanchfordCourt,,F,cheryl9@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
13633,MR.,JUAN,RAMOS,3/12/1972,2665 B Wildbrook Ct,,M,juan5@adventure-works.com,"$90,000 ",0,Bachelors,Professional,Y
13634,MS.,ALEXIS,RUSSELL,2/17/1972,9287 Pecan Pl,,F,alexis43@adventure-works.com,"$100,000 ",0,High School,Management,Y
13635,MR.,KURT,DENG,2/23/1971,4201 San Carlos,,M,kurt1@adventure-works.com,"$80,000 ",0,Bachelors,Professional,Y
13636,MR.,JARROD,RODRIGUEZ,1/2/1971,3733 Water Street,,M,jarrod18@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
13638,MS.,DIANA,ALVAREZ,7/12/1972,3426 Serrana Ct,,F,diana3@adventure-works.com,"$110,000 ",0,High School,Management,Y
13639,MR.,COLIN,LIANG,8/7/1971,3212 Yellowood Lane,,M,colin18@adventure-works.com,"$100,000 ",0,High School,Management,Y
13640,MS.,RACHAEL,PATEL,4/17/1971,1290 Arguello Blvd.,,F,rachael3@adventure-works.com,"$100,000 ",0,High School,Management,N
13641,MR.,ADRIAN,WATSON,5/18/1970,1330 Nuala Street,,M,adrian2@adventure-works.com,"$90,000 ",0,Bachelors,Professional,N
13642,MS.,CASSIE,NARA,10/10/1970,2317 Glen Road,,F,cassie15@adventure-works.com,"$100,000 ",0,High School,Management,N
13643,MR.,RONALD,SAI,10/6/1970,5267 Mt. Trinity Court,,M,ronald7@adventure-works.com,"$100,000 ",0,Partial High School,Professional,Y
13644,MS.,KRISTI,DOMINGUEZ,4/2/1970,3853 Wildcat Circle,,F,kristi8@adventure-works.com,"$100,000 ",0,Partial High School,Professional,Y
13645,MR.,EUGENE,HE,9/16/1970,7057 Striped Maple Court,,M,eugene23@adventure-works.com,"$100,000 ",0,Partial High School,Professional,Y
13646,MR.,TERRY,YUAN,10/9/1970,8552 Oak Park Blvd,,M,terry10@adventure-works.com,"$110,000 ",0,High School,Management,Y
13647,MR.,ARMANDO,ALONSO,6/13/1970,4667 Chilpancingo Pk,,M,armando8@adventure-works.com,"$120,000 ",0,Partial High School,Professional,Y
13648,MR.,ARTURO,SHARMA,10/9/1970,6416 Teakwood Drive,,M,arturo34@adventure-works.com,"$120,000 ",0,Partial High School,Professional,Y
13649,MS.,REBEKAH,SUAREZ,5/8/1971,2785 Snow Drive,,F,rebekah39@adventure-works.com,"$110,000 ",0,Partial High School,Professional,Y
13650,MR.,JESSIE,SHE,1/8/1971,7444 Cherokee Drive,,M,jessie29@adventure-works.com,"$110,000 ",0,Partial High School,Management,Y
13651,MR.,JERRY,SHARMA,9/6/1971,4067 Sandiago Drive,,M,jerry10@adventure-works.com,"$120,000 ",0,Partial High School,Management,Y
13652,MRS.,TAMARA,ZENG,8/25/1941,8980 Sea Ranch Ct,,F,tamara11@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
13653,MR.,TONY,CHANDER,3/25/1941,8512 Arrowwood Circle,,M,tony18@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y
13654,MR.,SHAWN,ANDERSEN,2/5/1941,6336 La Orinda Pl,,M,shawn15@adventure-works.com,"$100,000 ",2,Graduate Degree,Management,Y
13655,MR.,CHRISTOPHER,WALKER,1/3/1941,6122 Orange St,,M,christopher23@adventure-works.com,"$100,000 ",2,Graduate Degree,Management,Y
13656,MRS.,FAITH,HOWARD,4/25/1941,1544 Quigley Street,,F,faith30@adventure-works.com,"$110,000 ",2,Graduate Degree,Management,Y
13657,MRS.,KAYLEE,COLLINS,3/15/1941,4240 El Campo Ct,,F,kaylee22@adventure-works.com,"$110,000 ",2,Graduate Degree,Management,Y
13658,MR.,WYATT,BENNETT,3/13/1941,2572 Hillsborough Dr,,M,wyatt53@adventure-works.com,"$130,000 ",2,Bachelors,Management,Y
13659,MR.,CLAYTON,SHAN,10/18/1941,5522 Deer Ridge Way,,M,clayton28@adventure-works.com,"$130,000 ",2,Bachelors,Management,Y
13660,MR.,ETHAN,DAVIS,3/9/1942,6763 Northridge Drive,,M,ethan37@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y
13661,MR.,ANDRE,SARA,11/7/1975,9967 Malibu Place,,M,andre10@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
13662,MR.,MIGUEL,ROBERTS,11/24/1974,1463 El Verano,,M,miguel39@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y
13663,MR.,MELVIN,TANG,8/6/1973,4921 St. Geemain Lane,,M,melvin4@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
13664,MR.,LARRY,DIAZ,2/10/1973,9326 Mayda Way,,M,larry4@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
13665,MS.,KRISTI,RANDALL,2/18/1973,5695 Laurel Drive,,F,kristi28@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
13666,MS.,TERESA,RUIZ,7/17/1973,1601 Crowm Court,,F,teresa3@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
13667,MR.,ANDRES,DENG,5/11/1973,879 South Royal Links,,M,andres0@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
13668,MR.,STANLEY,MARTINEZ,10/7/1963,5792 Mori Court,,M,stanley19@adventure-works.com,"$60,000 ",5,Bachelors,Professional,Y
13669,MRS.,KRISTY,GILL,3/3/1963,2669 Black Point Pl,,F,kristy12@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
13670,MRS.,BRITTNEY,ZENG,9/27/1963,492 Loveridge Circle,,F,brittney21@adventure-works.com,"$60,000 ",3,Bachelors,Professional,N
13671,MR.,FRANK,RAMOS,2/7/1974,279 Inverness Drive,,M,frank25@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
13672,MR.,BENJAMIN,DAVIS,6/7/1980,8355 Lighthouse Way,,M,benjamin39@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
13673,MS.,SANDRA,HE,11/13/1980,8396 Galveston Ct,,F,sandra26@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
13674,MR.,DREW,SHEN,1/13/1980,9383 Ashmount Way,,M,drew2@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y
13675,MR.,STANLEY,SAI,4/9/1980,9677 Elkwood Dr,,M,stanley6@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
13676,MR.,GEORGE,KAPOOR,7/17/1980,920 Holiday Hills Drive,,M,george7@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
13677,MS.,BRIAN,ALBRECHT,3/28/1978,4124 Escobar St,,F,brian35@adventure-works.com,"$30,000 ",0,High School,Manual,N
13678,MR.,WARREN,GOEL,6/25/1974,5619 Gatter Court,,M,warren9@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
13679,MRS.,SANDRA,LI,2/3/1974,1733 Thistle Circle,,F,sandra9@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
13680,MRS.,JAN,WATSON,11/17/1974,3483 Flamingo Drive,,F,jan4@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
13681,MR.,ADAM,HALL,11/18/1973,9850 Martindale,,M,adam51@adventure-works.com,"$30,000 ",0,High School,Manual,Y
13682,MR.,FERNANDO,LOPEZ,4/25/1973,4510 Terry Lynn Lane,,M,fernando27@adventure-works.com,"$30,000 ",0,High School,Manual,N
13683,MS.,SHEILA,TORRES,12/3/1973,1133 Leisure Lane,,F,sheila12@adventure-works.com,"$30,000 ",0,High School,Manual,N
13684,MR.,FRANCIS,DOMINGUEZ,5/14/1972,6046 Dale Pl,,M,francis10@adventure-works.com,"$10,000 ",0,Partial High School,Manual,N
13685,MRS.,BRIANA,TORRES,2/16/1973,5578 Ruth Drive,,F,briana11@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
13686,MR.,PETER,JAI,10/14/1973,746 Castro Street,,M,peter17@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
13687,MR.,MARIO,XIE,8/18/1973,533 Beauer Lane,,M,mario2@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
13688,MR.,RUBEN,SANCHEZ,6/19/1973,8609 Camino Peral,,M,ruben21@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N
13689,MS.,TERESA,RAMOS,4/21/1973,1306 B St.,,F,teresa18@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N
13690,MS.,CLAUDIA,GAO,2/17/1972,9637 Kenneth Ct,,F,claudia13@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
13691,MRS.,ARIANA,BAILEY,10/22/1972,2588 Wellington Ct,,F,ariana14@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
13692,MR.,CURTIS,LI,10/21/1972,1174 Ayers Rd,,M,curtis3@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N
13693,MR.,DOMINIC,GONZALEZ,2/6/1971,4378 Westminster Place,,M,dominic19@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
13694,MS.,SAVANNAH,GRAY,12/14/1971,9152 L St.,,F,savannah4@adventure-works.com,"$30,000 ",0,High School,Manual,Y
13695,MR.,CHRISTIAN,CLARK,4/23/1971,5266 Tanager Cir,,M,christian38@adventure-works.com,"$30,000 ",0,High School,Manual,N
13696,MRS.,KATHERINE,EDWARDS,11/15/1971,7015 F Mt Hood Circle,,F,katherine50@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
13697,MR.,JÉSUS,MUNOZ,6/24/1971,3384 Malibu Place,,M,jésus6@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
13698,MRS.,CATHERINE,SANCHEZ,10/2/1970,8043 Napa Court,,F,catherine21@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
13699,MRS.,RACHEL,ALEXANDER,1/22/1975,4666 Lancelot Drive,,F,rachel67@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
13700,MR.,EVAN,HOWARD,3/3/1975,2235 Craig Drive,,M,evan12@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
13701,MRS.,HALEY,SCOTT,11/23/1974,9111 Rose Ann Ave,,F,haley51@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
13702,MRS.,JESSIE,SUAREZ,6/16/1974,6935 Candellero Dr,,F,jessie38@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
13703,MS.,MACKENZIE,SANDERS,6/4/1974,6721 Baldwin Dr,,F,mackenzie2@adventure-works.com,"$30,000 ",0,Graduate Degree,Skilled Manual,Y
13704,MS.,VICTORIA,DAVIS,9/10/1974,4799 Buena Vista,,F,victoria6@adventure-works.com,"$30,000 ",0,Graduate Degree,Skilled Manual,Y
13705,MR.,BLAKE,MITCHELL,8/12/1974,4839 Ramsey Circle,,M,blake38@adventure-works.com,"$30,000 ",0,Graduate Degree,Skilled Manual,Y
13706,MRS.,KAITLYN,PETERSON,6/16/1975,3171 Jeanne Circle,,F,kaitlyn61@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
13707,MR.,AUSTIN,SMITH,11/19/1975,6121 Pebble Glen Drive,,M,austin39@adventure-works.com,"$40,000 ",4,Partial College,Clerical,N
13708,MS.,JENNIFER,BENNETT,4/3/1966,7362 Arguello Blvd.,,F,jennifer76@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,N
13709,MR.,ZACHARY,ROBINSON,8/14/1966,567 Water Street,,M,zachary49@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,N
13710,MS.,DESTINY,HARRIS,7/14/1966,2062 Woodruff Lane,,F,destiny13@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
13711,MR.,THOMAS,MITCHELL,8/1/1966,5520 Massolo Drive,,M,thomas48@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,N
13712,MS.,NANCY,MARTINEZ,7/2/1966,9925 Wildberry Court,,F,nancy21@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,Y
13713,MR.,ALEXANDER,WALKER,2/6/1966,6294 Chablis Court,,M,alexander10@adventure-works.com,"$60,000 ",0,Graduate Degree,Skilled Manual,N
13714,MRS.,AMANDA,WARD,7/18/1953,8297 Dos Encinas,,F,amanda12@adventure-works.com,"$20,000 ",2,High School,Manual,N
13715,MR.,EDUARDO,SANCHEZ,6/25/1953,7575 Bryce Dr,,M,eduardo84@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
13716,MR.,BRANDON,JAI,6/13/1953,2489 Teakwood Drive,,M,brandon28@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
13717,MRS.,AUDREY,GILL,7/13/1953,2022 Highridge Court,,F,audrey15@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
13718,MR.,MARCUS,BARNES,8/24/1953,7189 Sherry Circle,,M,marcus52@adventure-works.com,"$30,000 ",1,Bachelors,Skilled Manual,Y
13719,MR.,ISAAC,CARTER,11/27/1954,6975 Ridgewood Drive,,M,isaac32@adventure-works.com,"$20,000 ",2,Partial High School,Manual,N
13720,MR.,CAMERON,JOHNSON,9/19/1954,5053 Sea Point Way,,M,cameron43@adventure-works.com,"$20,000 ",3,Partial High School,Manual,N
13721,MR.,LUCAS,HOWARD,4/12/1954,5093 Greer Ave,,M,lucas83@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,Y
13722,MR.,LUKE,CAMPBELL,12/24/1954,6080 Benita Way,,M,luke38@adventure-works.com,"$30,000 ",1,High School,Manual,Y
13724,MR.,CHARLES,THOMPSON,2/11/1954,6375 Freda Drive,,M,charles19@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
13725,MR.,NATHAN,HENDERSON,10/8/1954,1519 Birch Bark Road,,M,nathan1@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
13726,MR.,AUSTIN,LEWIS,7/4/1954,4723 Zion Avenue,,M,austin36@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
13727,MRS.,PAULA,RUBIO,4/8/1955,6218 Alpine Rd,,F,paula22@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
13728,MRS.,TAYLOR,STEWART,8/26/1955,2333 Fillet Ave,,F,taylor1@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
13729,MR.,JASON,LI,10/10/1955,4082 Roslyn Road,,M,jason24@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
13730,MR.,WALTER,SUAREZ,12/25/1955,451 Creed Ave,,M,walter12@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
13731,MRS.,JAN,JAMES,4/18/1955,5109 Fawn Glen Circle,,F,jan6@adventure-works.com,"$80,000 ",5,Graduate Degree,Skilled Manual,Y
13732,MRS.,JULIAN,ISLA,4/8/1955,1732 Parabola,,F,julian0@adventure-works.com,"$80,000 ",5,Graduate Degree,Skilled Manual,Y
13733,MRS.,SYDNEY,COLLINS,9/21/1956,6645 Sinaloa,,F,sydney46@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
13734,MRS.,KRISTI,GONZALEZ,7/9/1956,6177 Ana Mile,,F,kristi36@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
13735,MR.,DENNIS,GUO,5/7/1956,1345 La Luz,,M,dennis19@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
13736,MR.,COLE,RIVERA,1/24/1956,1132 San Vincente Drive,,M,cole17@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
13737,MR.,GARRETT,SANDERS,11/24/1956,9208 St. Germain Lane,,M,garrett7@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
13738,MR.,JOSE,YOUNG,3/25/1956,1905 Horseshoe Circle,,M,jose53@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
13739,MR.,JASON,COLEMAN,8/15/1956,237 El Centro,,M,jason3@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
13740,MRS.,JADA,RAMIREZ,10/7/1957,3187 Hackamore Lane,,F,jada3@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
13741,MRS.,HALEY,MORGAN,10/19/1957,1773 Royal Ann Lane,,F,haley4@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
13742,MR.,BENJAMIN,ROSS,10/20/1957,7632 Oxford Way,,M,benjamin5@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
13743,MRS.,ISABELLA,ANDERSON,10/22/1957,9127 Pinnacle Drive,,F,isabella65@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
13744,MR.,ALVIN,ANDERSEN,10/12/1957,2587 Windmill Way,,M,alvin35@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
